tag_number_masked,date_of_infraction,infraction_code,infraction_description,set_fine_amount,time_of_infraction,location1,location2,location3,location4,province
***29481,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1709,NR,111 ELIZABETH ST,,,ON
***85031,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1709,NR,22 MIDBURN AVE,,,ON
***75604,20161231,355,PARK IN ACCESSIBLE NO PERMIT,450,1710,AT,1800 SHEPPARD AVE E,,,ON
***76243,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1710,OPP,48 MCGILL ST,,,NT
***20089,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1710,NR,392 COLLEGE ST,,,ON
***21366,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1710,NR,125 WESTERN BATTERY RD,,,NY
***71391,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1711,NR,5421 YONGE ST,,,ON
***29482,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1711,OPP,111 ELIZABETH ST,,,ON
***42549,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1711,NR,33 ELM ST,,,ON
***77304,20161231,3,PARK ON PRIVATE PROPERTY,30,1712,,1571 SANDHURST VIR,,,ON
***60072,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1712,OPP,201 CARLAW AVE,,,ON
***76244,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1713,OPP,68 MCGILL ST,,,ON
***18393,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1713,NR,1 LIPPINCOTT ST,,,ON
***29483,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1713,NR,112 ELIZABETH ST,,,ON
***76245,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1714,OPP,62 MCGILL ST,,,ON
***53933,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1714,NR,26 UXBRIDGE AVE,,,ON
***78176,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1714,NR,1906 WESTON RD,,,ON
***14317,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1714,NR,7 WALES AVE,,,ON
***71392,20161231,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1715,NR,5451 YONGE ST,,,ON
***60073,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1715,NR,326 CARLAW AVE,,,ON
***60921,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1715,NR,1806 DANFORTH AVE,,,ON
***78177,20161231,192,STAND SIGNED TRANSIT STOP,150,1716,NR,1888 WESTON RD,,,ON
***14318,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1716,NR,6 DENISON SQ,,,ON
***71393,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1717,NR,5445 YONGE ST,,,QC
***60922,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1717,NR,1782 DANFORTH AVE,,,ON
***71394,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1718,NR,5447 YONGE ST,,,ON
***71395,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1718,NR,5447 YONGE ST,,,ON
***30982,20161231,6,PARK-SIGNED HWY-EXC PERMT TIME,40,1718,NR,20 ORIOLE RD,,,ON
***68633,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1718,NR,6 STOCK AVE,,,ON
***71423,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1718,NR,221 FRONT ST E,,,ON
***20090,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1719,NR,556 COLLEGE ST,,,ON
***68634,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1719,NR,3 STOCK AVE,,,ON
***72224,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,1719,NR,383 SPADINA RD,,,ON
***20091,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1720,NR,562 COLLEGE ST,,,ON
***71424,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1720,NR,221 FRONT ST E,,,ON
***53934,20161231,192,STAND SIGNED TRANSIT STOP,150,1721,NR,6 SYMINGTON AVE,,,ON
***84252,20161231,49,FAIL TO PARK/STOP PARALL. RGHT,30,1721,NR,19 GREEN ASH TER,,,ON
***08192,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1722,S/S,CARLTON ST,E/O,YONGE ST,ON
***71425,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1722,NR,221 FRONT ST E,,,ON
***72225,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1722,NR,446 SPADINA RD,,,ON
***72226,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1722,NR,446 SPADINA RD,,,ON
***71426,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1723,NR,221 FRONT ST E,,,NY
***72227,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1723,NR,446 SPADINA RD,,,ON
***32086,20161231,355,PARK IN ACCESSIBLE NO PERMIT,450,1724,,2356 KENNEDY RD,AR,LCBO PARKING LOT,ON
***68635,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1724,R/O,1090 THE QUEENSWAY,,,ON
***71427,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1724,NR,221 FRONT ST E,,,ON
***72228,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1724,NR,448 SPADINA RD,,,ON
***84253,20161231,49,FAIL TO PARK/STOP PARALL. RGHT,30,1724,NR,17 ASTERFIELD DR,,,ON
***11281,20161231,134,PARK-SIGNED HWY-PUBLIC LANE,40,1724,OPP,34 O'LEARY AVE,,,ON
***42550,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1725,NR,55 CENTRE AVE,,,ON
***68636,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1725,R/O,1090 THE QUEENSWAY,,,ON
***71428,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1725,NR,221 FRONT ST E,,,ON
***72229,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1725,NR,439 SPADINA RD,,,NY
***14319,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1725,NR,25 LEONARD AVE,,,ON
***68637,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1726,R/O,1090 THE QUEENSWAY,,,ON
***30983,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1727,NR,412 DUPLEX AVE,,,ON
***68638,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1727,R/O,1090 THE QUEENSWAY,,,ON
***68639,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1728,R/O,1090 THE QUEENSWAY,,,ON
***03526,20161231,3,PARK ON PRIVATE PROPERTY,30,1728,AT,14 YORK ST,,,MI
***68640,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1729,R/O,1090 THE QUEENSWAY,,,ON
***68641,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1730,R/O,1090 THE QUEENSWAY,,,ON
***72230,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,1730,NR,387 SPADINA RD,,,ON
***72231,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1730,NR,387 SPADINA RD,,,ON
***53935,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1731,NR,7 MOUTRAY ST,,,ON
***72232,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1731,NR,387 SPADINA RD,,,ON
***68642,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1732,R/O,1040 THE QUEENSWAY,,,ON
***72233,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1732,NR,383 SPADINA RD,,,ON
***58897,20161231,3,PARK ON PRIVATE PROPERTY,30,1734,AT,833 KENNEDY RD,,,ON
***71429,20161231,3,PARK ON PRIVATE PROPERTY,30,1735,AT,1 SCOTT ST,,,ON
***71430,20161231,3,PARK ON PRIVATE PROPERTY,30,1736,AT,1 SCOTT ST,,,ON
***60923,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1737,NR,1324 DANFORTH AVE,,,QC
***68643,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1737,R/O,1040 THE QUEENSWAY,,,ON
***71431,20161231,3,PARK ON PRIVATE PROPERTY,30,1737,AT,1 SCOTT ST,,,NJ
***72234,20161231,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1738,NR,328 WARREN RD,,,ON
***42551,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1739,NR,69 BOND ST,,,ON
***72235,20161231,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1739,E/S,WARREN RD,S/O,EGLINTON AVE W,ON
***42552,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1740,NR,69 BOND ST,,,ON
***72766,20161231,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1740,NR,111 CHESTNUT ST,,,ON
***08193,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1741,S/S,WELLESLEY ST E,E/O,PARLIAMENT ST,ON
***21367,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1741,NR,15 BRUYERES MEWS,,,ON
***42553,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1741,NR,69 BOND ST,,,ON
***60924,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1741,NR,1362 DANFORTH AVE,,,ON
***72236,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1741,NR,526 EGLINTON AVE W,,,ON
***72237,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1742,NR,534 EGLINTON AVE W,,,ON
***11282,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1742,S/S,ROGERS RD,W/O,OAKWOOD AVE,ON
***60925,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1743,NR,1362 DANFORTH AVE,,,ON
***72238,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1743,NR,559 EGLINTON AVE W,,,ON
***42554,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1744,OPP,82 BOND ST,,,ON
***76246,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1745,OPP,55 CHARLES ST E,,,ON
***03527,20161231,3,PARK ON PRIVATE PROPERTY,30,1745,AT,12 YORK ST,,,ON
***76247,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1746,OPP,55 CHARLES ST E,,,IL
***71396,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1746,OPP,2 MASCOT PL,,,ON
***72239,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1746,NR,5 HEDDINGTON AVE,,,ON
***78178,20161231,192,STAND SIGNED TRANSIT STOP,150,1746,NR,1200 WESTON RD,,,ON
***76248,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1747,OPP,55 CHARLES ST E,,,ON
***60926,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1747,NR,1392 DANFORTH AVE,,,ON
***76249,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1748,OPP,55 CHARLES ST E,,,ON
***53936,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1748,NR,175 MARION ST,,,ON
***84500,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,1749,OPP,55 CHARLES ST E,,,ON
***20092,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1749,NR,649 BLOOR ST W,,,ON
***55097,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1749,NR,310 THE KINGSWAY,,,ON
***72240,20161231,192,STAND SIGNED TRANSIT STOP,150,1749,NR,506 EGLINTON AVE W,,,ON
***72241,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1750,NR,502 EGLINTON AVE W,,,ON
***72242,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1751,NR,494 EGLINTON AVE W,,,ON
***72243,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1751,NR,494 EGLINTON AVE W,,,ON
***78179,20161231,192,STAND SIGNED TRANSIT STOP,150,1751,NR,531 ROGERS RD,,,ON
***08194,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1752,NR,443 SUMACH ST,,,ON
***53937,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1753,NR,84 MERRICK ST,,,ON
***72244,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1753,NR,480 EGLINTON AVE W,,,ON
***84254,20161231,49,FAIL TO PARK/STOP PARALL. RGHT,30,1754,NR,76 PORTSMOUTH DR,,,ON
***11283,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1754,N/S,ST CLAIR AVE W,W/O,DUFFERIN ST,ON
***14320,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1754,E/S,LOCKSLEY AVE,S/O,LIVINGSTONE AVE,ON
***42555,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1755,OPP,74 VICTORIA ST,,,ON
***55098,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1755,NR,281 THE KINGSWAY,,,ON
***30984,20161231,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1756,NR,40 ORCHARD VIEW BLVD,,,ON
***20093,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1756,NR,602 MARKHAM ST,,,QC
***72245,20161231,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1757,E/S,WARREN RD,S/O,EGLINTON AVE W,ON
***20094,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1758,NR,588 MARKHAM ST,,,ON
***42556,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1759,NR,20 LOMBARD ST,,,ON
***55099,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1759,NR,15 ANGLESEY BLVD,,,ON
***42557,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1801,NR,20 LOMBARD ST,,,ON
***53938,20161231,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1801,NR,293 RONCESVALLES AVE,,,ON
***55100,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1801,NR,11 ANGLESEY BLVD,,,ON
***72246,20161231,192,STAND SIGNED TRANSIT STOP,150,1801,NR,418 EGLINTON AVE W,,,ON
***55101,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1802,NR,11 ANGLESEY BLVD,,,ON
***72247,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1802,NR,412 EGLINTON AVE W,,,QC
***42558,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,1803,NR,20 LOMBARD ST,,,ON
***03528,20161231,3,PARK ON PRIVATE PROPERTY,30,1803,AT,12 YORK ST,,,MI
***21368,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1804,OPP,50 LYNN WILLIAMS ST,,,ON
***53939,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1804,NR,125 GRENADIER RD,,,ON
***55102,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1804,NR,7 ANGLESEY BLVD,,,ON
***03529,20161231,3,PARK ON PRIVATE PROPERTY,30,1804,AT,12 YORK ST,,,ON
***20095,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1805,NR,570 BLOOR ST W,,,ON
***55103,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1805,NR,7 ANGLESEY BLVD,,,ON
***55104,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1806,NR,3 ANGLESEY BLVD,,,ON
***03530,20161231,3,PARK ON PRIVATE PROPERTY,30,1806,AT,12 YORK ST,,,ON
***20096,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1807,NR,635 MARKHAM ST,,,ON
***84255,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1807,E/S,SCHOONER LANE,E/O,PORT UNION RD,ON
***03531,20161231,3,PARK ON PRIVATE PROPERTY,30,1807,AT,12 YORK ST,,,ON
***53940,20161231,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1808,NR,22 GRENADIER RD,,,ON
***68644,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1809,NR,12 NORDIN AVE,,,ON
***03532,20161231,3,PARK ON PRIVATE PROPERTY,30,1809,AT,12 YORK ST,,,ON
***42559,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1810,NR,100 LOMBARD ST,,,ON
***20097,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1811,E/S,EUCLID AVE,N/O,BLOOR ST W,ON
***42560,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1811,NR,100 LOMBARD ST,,,ON
***03533,20161231,3,PARK ON PRIVATE PROPERTY,30,1811,AT,12 YORK ST,,,ON
***53941,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1812,OPP,125 FERMANAGH AVE,,,ON
***55105,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1812,NR,22 ANGLESEY BLVD,,,ON
***77628,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1812,N/S,RICHMOND ST E,E/O,YONGE ST,ON
***92525,20161231,347,PARK IN A FIRE ROUTE,250,1812,AT,2425 JANE ST,,,ON
***08195,20161231,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1813,W/S,BLEECKER ST,S/O,WELLESLEY ST E,ON
***42561,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,1813,NR,100 LOMBARD ST,,,ON
***92526,20161231,347,PARK IN A FIRE ROUTE,250,1813,AT,2425 JANE ST,,,ON
***03534,20161231,3,PARK ON PRIVATE PROPERTY,30,1813,AT,12 YORK ST,,,ON
***72248,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1814,NR,720 MOUNT PLEASANT RD,,,ON
***78180,20161231,347,PARK IN A FIRE ROUTE,250,1814,AT,1765 WESTON RD,,,ON
***92527,20161231,347,PARK IN A FIRE ROUTE,250,1814,AT,2425 JANE ST,,,ON
***55106,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1816,OPP,310 THE KINGSWAY,,,ON
***72249,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1816,NR,758 MOUNT PLEASANT RD,,,ON
***18394,20161231,3,PARK ON PRIVATE PROPERTY,30,1817,AT,46 SPADINA AVE,,,ON
***42562,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1817,NR,85 LOMBARD ST,,,ON
***18395,20161231,3,PARK ON PRIVATE PROPERTY,30,1818,AT,46 SPADINA AVE,,,ON
***42563,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1818,NR,85 LOMBARD ST,,,ON
***03250,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1819,NR,705 MOUNT PLEASANT RD,,,ON
***77629,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1821,NR,640 QUEEN ST E,,,ON
***03251,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1821,NR,643 MOUNT PLEASANT RD,,,ON
***60927,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1822,NR,966 DANFORTH AVE,,,ON
***78181,20161231,192,STAND SIGNED TRANSIT STOP,150,1822,NR,1947 WESTON RD,,,ON
***11284,20161231,14,PARK-OBSTRUCT (DRWAY/LANEWAY),50,1822,NR,15 GRIMTHORPE RD,,,ON
***30985,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1823,NR,2350 YONGE ST,,,ON
***42564,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1824,NR,33 LOMBARD ST,,,QC
***58898,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1824,NR,48 DE JONG ST,,,ON
***60928,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1824,NR,966 DANFORTH AVE,,,ON
***78182,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1824,N/S,ELSMERE AVE,E/O,WESTON RD,ON
***03252,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1824,NR,593 MOUNT PLEASANT RD,,,ON
***30986,20161231,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1825,NR,40 ORCHARD VIEW BLVD,,,ON
***53942,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1825,NR,248 ANNETTE ST,,,ON
***58899,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1825,NR,44 DE JONG ST,,,ON
***60929,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1825,NR,964 DANFORTH AVE,,,ON
***60930,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1826,NR,964 DANFORTH AVE,,,ON
***03253,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1826,NR,579 MOUNT PLEASANT RD,,,ON
***42565,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1827,NR,20 LOMBARD ST,,,NY
***60931,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1827,NR,950 DANFORTH AVE,,,ON
***03254,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1827,NR,573 MOUNT PLEASANT RD,,,ON
***48166,20161231,3,PARK ON PRIVATE PROPERTY,30,1828,AT,839 YONGE ST,,,ON
***53943,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1828,NR,250 ANNETTE ST,,,ON
***60932,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1828,NR,950 DANFORTH AVE,,,ON
***11285,20161231,30,STOP-(ON/OVER) (SIDEWK/FTPATH),150,1828,NR,13 GRIMTHORPE RD,,,BC
***48167,20161231,3,PARK ON PRIVATE PROPERTY,30,1829,AT,839 YONGE ST,,,ON
***53944,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1829,NR,250 ANNETTE ST,,,HI
***48168,20161231,3,PARK ON PRIVATE PROPERTY,30,1830,AT,839 YONGE ST,,,ON
***03255,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1830,NR,602 MOUNT PLEASANT RD,,,ON
***55107,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1832,OPP,25 MABELLE AVE,,,ON
***03256,20161231,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1832,NR,643 MOUNT PLEASANT RD,,,ON
***53945,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1833,NR,563 ANNETTE ST,,,ON
***08196,20161231,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,1835,NR,79 WINCHESTER ST,,,ON
***48169,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1835,NR,1 SARAH ST,,,ON
***48170,20161231,406,PARK-VEH. W/O VALID ONT PLATE,40,1835,NR,1 SARAH ST,,,ON
***58900,20161231,49,FAIL TO PARK/STOP PARALL. RGHT,30,1835,NR,23 KAWNEER TER,,,ON
***20098,20161231,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,1836,NR,393 CONCORD AVE,,,ON
***58901,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1837,OPP,36 ZEZEL WAY,,,ON
***68645,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1837,OPP,119 EASTSIDE DR,,,ON
***77630,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1839,OPP,2 BELLEFAIR AVE,,,ON
***03257,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1839,NR,2152 YONGE ST,,,ON
***03258,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1839,NR,2128 YONGE ST,,,ON
***58902,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1840,NR,26 DE JONG ST,,,ON
***53946,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1841,NR,3252 DUNDAS ST W,,,ON
***58903,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1841,NR,16 DE JONG ST,,,ON
***42566,20161231,8,STAND VEH.-PROHIBIT TIME/DAY,60,1842,NR,95 KING ST E,,,ON
***42567,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1844,NR,93 KING ST E,,,NJ
***03259,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1845,NR,2029 YONGE ST,,,ON
***78183,20161231,192,STAND SIGNED TRANSIT STOP,150,1846,NR,1888 WESTON RD,,,ON
***53947,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1847,NR,3048 DUNDAS ST W,,,ON
***03260,20161231,207,PARK MACHINE-REQD FEE NOT PAID,30,1847,NR,2007 YONGE ST,,,ON
***53948,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1848,NR,3034 DUNDAS ST W,,,ON
***60933,20161231,192,STAND SIGNED TRANSIT STOP,150,1848,NR,506 CARLAW AVE,,,ON
***21369,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1849,W/S,STRACHAN AVE,S/O,KING ST W,ON
***68646,20161231,79,PARK-SIGNED HWY-LESS THAN 6M W,40,1851,R/O,894 NORDIN AVE,,,ON
***21370,20161231,29,PARK PROHIBITED TIME NO PERMIT,30,1852,OPP,50 LYNN WILLIAMS ST,,,ON
***53949,20161231,192,STAND SIGNED TRANSIT STOP,150,1852,NR,2981 DUNDAS ST W,,,ON
***68647,20161231,79,PARK-SIGNED HWY-LESS THAN 6M W,40,1853,R/O,894 THE QUEENSWAY,,,ON
***30987,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1854,NR,115 EGLINTON AVE W,,,ON
***68648,20161231,79,PARK-SIGNED HWY-LESS THAN 6M W,40,1855,R/O,894 THE QUEENSWAY,,,ON
***68649,20161231,79,PARK-SIGNED HWY-LESS THAN 6M W,40,1856,R/O,894 THE QUEENSWAY,,,ON
***30988,20161231,367,STND ONSTRT ACCESSIBLE NO PRMT,450,1858,NR,40 ORCHARD VIEW BLVD,,,ON
***78184,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1858,N/S,HANEY AVE,W/O,JANE ST,ON
***03535,20161231,3,PARK ON PRIVATE PROPERTY,30,1859,AT,10 YONGE ST,,,ON
***30989,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1900,NR,130 ORCHARD VIEW BLVD,,,ON
***78185,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1900,N/S,HANEY AVE,W/O,JANE ST,ON
***78186,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1901,N/S,HANEY AVE,W/O,JANE ST,ON
***72767,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1903,NR,126 BALDWIN ST,,,ON
***42568,20161231,9,STOP-SIGNED HWY-PROHIBIT TM/DY,60,1904,NR,20 LOMBARD ST,,,ON
***72768,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1904,NR,124 BALDWIN ST,,,ON
***08197,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1905,NR,268 SUMACH ST,,,ON
***68650,20161231,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,1905,NR,40 LADY BANK RD,,,ON
***78187,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1905,N/S,HANEY AVE,W/O,JANE ST,ON
***78188,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1905,N/S,HANEY AVE,W/O,JANE ST,ON
***78189,20161231,2,PARK - LONGER THAN 3 HOURS ,15,1906,N/S,HANEY AVE,W/O,JANE ST,ON
***03536,20161231,3,PARK ON PRIVATE PROPERTY,30,1907,AT,16 HARBOUR ST,,,ON
***03537,20161231,3,PARK ON PRIVATE PROPERTY,30,1909,AT,16 HARBOUR ST,,,ON
